point_id,family,mechanism,condition,competitive,oracle,config_hash,calls,tokens,latency_ms,memory_bytes,update_compute,normalized_compute,git_sha,environment_hash,registry_sha256,decisions,worlds,unsafe_total,safe_total,unsafe_accepted,false_rejected,escalated,uar,frr,escalation_rate,uar_hier_ci_low,uar_hier_ci_high,frr_hier_ci_low,frr_hier_ci_high,uar_exact_ci_low,uar_exact_ci_high,catastrophic_episodes,irreversible_episodes,mean_reward,governance_regret,dynamic_regret,brier,ece,adaptation_lag,recovery_delta,recurrence_errors,trace_complete,uar_mean,uar_median,uar_sd,uar_worst_decile,uar_worst_world,uar_cvar,frr_mean,frr_median,frr_sd,frr_worst_decile,frr_worst_world,frr_cvar,escalation_rate_mean,escalation_rate_median,escalation_rate_sd,escalation_rate_worst_decile,escalation_rate_worst_world,escalation_rate_cvar,governance_regret_mean,governance_regret_median,governance_regret_sd,governance_regret_worst_decile,governance_regret_worst_world,governance_regret_cvar,dynamic_regret_mean,dynamic_regret_median,dynamic_regret_sd,dynamic_regret_worst_decile,dynamic_regret_worst_world,dynamic_regret_cvar,brier_mean,brier_median,brier_sd,brier_worst_decile,brier_worst_world,brier_cvar,ece_mean,ece_median,ece_sd,ece_worst_decile,ece_worst_world,ece_cvar
test_time_adaptation.pseudo_label_ctta.fresh.p01,test_time_adaptation,pseudo_label_ctta,fresh,True,False,eefc5baa1c9aff0e20980e529f96642c7ba74578ef5f3abebbfde56e68eb5fb3,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,818,60,27449,0.025394263007574816,0.001402262316537347,0.3659866666666667,0.02349533318345462,0.02792449737654836,0.0009363992939796022,0.00192403385278376,0.023703649251210657,0.027171178790210644,129,57,0.7284953333333333,0.27150466666666667,0.39160345960924425,0.0975542426966192,0.14888428784499666,0.014,0.005776666666666666,163,True,0.02661340106610507,0.0,0.03950522245995329,0.07692307692307693,0.2857142857142857,0.11585766971904003,0.0013301664765872536,0.0,0.0069066031285920145,0.0,0.058823529411764705,0.013301664765872537,0.3659866666666667,0.36,0.07426546857202358,0.46,0.6,0.49613333333333337,0.27150466666666667,0.261,0.07032957162452284,0.3610000000000001,0.681,0.4147333333333333,0.3916034596092442,0.3767242836926496,0.12493944553741655,0.561898061172158,1.1252483497853722,0.6401957940045429,0.0975542426966192,0.09687005016985134,0.02012574315909662,0.12373656319527125,0.181546247603183,0.13421337187782534,0.14888428784499666,0.14776555163434799,0.030622622228258768,0.1886996749444066,0.2602139863947631,0.20390737949320092
trivial.accept_all.diagnostic.p00,trivial,accept_all,diagnostic,False,False,7cdeda9d8ec34a42245bc8db8f7afc33ab59d9a7f8ba8890424901f966e8e408,0,0,0.05,128,0.0,0.0005019073486328125,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,32212,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9998854877611079,1.0,4803,2453,-0.24852,1.24852,1.8381559531999117,0.10688278204676475,0.1506222876775388,0.8726666666666667,0.004400000000000002,6474,True,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24852,1.21,0.5029986841599754,1.93,2.93,2.1915999999999998,1.8381559531999117,1.7136761493648645,0.8908854667293032,3.1135455583880973,5.00853098022146,3.635901519039551,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
trivial.escalate_all.diagnostic.p00,trivial,escalate_all,diagnostic,False,False,22282ec9291ee3e4b35ace48dcd184f6321d676e9d829c3a6be19ca53c67dffb,0,0,0.05,128,0.0,0.0005019073486328125,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,0,75000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00011451223889208384,0,0,0.35000000000000003,0.65,0.9305353677176684,0.10688278204676475,0.1506222876775388,0.0,0.0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6500000000000001,0.65,1.1102230246251565e-16,0.65,0.65,0.65,0.9305353677176684,0.923846920202854,0.13758525546659378,1.1087938036183393,1.1322739366594765,1.1149010802683044,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
trivial.random.diagnostic.p00,trivial,random,diagnostic,False,False,3cbda0a305ca41e3919622c70d86374ed020895dff0926a7bad5455bb1402c8b,0,0,0.05,128,0.0,0.0005019073486328125,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,10755,14189,24952,0.33388178318639017,0.3316116668224736,0.33269333333333334,0.3269526404602641,0.3401433198443861,0.3245870739840641,0.3372478004222886,0.3287313801721352,0.33906215612742974,1614,817,-0.012124,1.012124,1.458620827964279,0.10688278204676475,0.1506222876775388,0.466,0.0018500000000000014,4957,True,0.3355848463615227,0.3333333333333333,0.1124155523256043,0.47368421052631576,1.0,0.5436955188238298,0.33172275504738685,0.3333333333333333,0.09066720643790796,0.4444444444444444,0.7692307692307693,0.49589104188374694,0.3326933333333333,0.34,0.06672490256435165,0.42,0.54,0.4490666666666668,1.012124,1.0,0.18481743953786758,1.2551,1.8360000000000003,1.3691466666666667,1.4586208279642792,1.4094653313873657,0.38318466305373616,1.981204073380874,3.111062754096446,2.2151365620851893,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
trivial.reject_all.diagnostic.p00,trivial,reject_all,diagnostic,False,False,f7b8d8dc08f15cb2ccaf597c03bf7568e789a76cbb8e6501deb644dc83d5eba2,0,0,0.05,128,0.0,0.0005019073486328125,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,42788,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00011451223889208384,0,0,-0.14101333333333332,1.1410133333333334,1.612420001083061,0.10688278204676475,0.1506222876775388,1.6593333333333333,-0.0024,8526,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410133333333332,1.16,0.30418597352423876,1.52,1.92,1.6501333333333332,1.612420001083061,1.595442576854642,0.42884251409177865,2.1866043730077336,2.7667270717484147,2.3549245402765866,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.deep_ensemble.fixed.p00,uncertainty,deep_ensemble,fixed,True,False,9d0803be955ed43bbe1e73efab45f133fa6f8d16bce874c6c399b085ca672eba,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,105,20,51647,0.0032596547870358873,0.00046742077217911565,0.6886266666666667,0.0023947194944405436,0.00406104566364607,0.00018999997290312262,0.0007511683027265236,0.002666825322186612,0.003944655915412765,10,13,0.548026,0.45197399999999993,0.658920691283683,0.10688278204676475,0.1506222876775388,0.0006666666666666666,0.001276666666666668,40,True,0.0038961932051997297,0.0,0.019533180386720906,0.0,0.5,0.038961932051997286,0.00045443072736532625,0.0,0.004135213134941278,0.0,0.05263157894736842,0.004544307273653262,0.6886266666666667,0.68,0.10025291661038539,0.82,0.94,0.8571999999999999,0.45197399999999993,0.455,0.06567952489677939,0.5329999999999999,0.7119999999999999,0.5642466666666665,0.6589206912836829,0.6438248702888583,0.17696715166057098,0.9102713734450489,1.2052899795605334,0.9586956654694683,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.deep_ensemble.fixed.p01,uncertainty,deep_ensemble,fixed,True,False,c00dbe1b2f75816d758888470c9329311b2ec907bbf1b6e1b4b0bbf13f01f46a,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,829,316,25675,0.02573575065193096,0.007385248200430027,0.3423333333333333,0.023677106869745966,0.027958085100310472,0.006465021668299497,0.008637112376096504,0.024033895779020653,0.027523838899242127,111,77,0.7374166666666667,0.26258333333333334,0.37990929328266776,0.10688278204676475,0.1506222876775388,0.018,0.002009999999999998,235,True,0.026840700017795753,0.0,0.04039487021659248,0.07692307692307693,0.5,0.11422482559070996,0.007303464859522516,0.0,0.0165005587718744,0.03333333333333333,0.10526315789473684,0.04869018471295156,0.3423333333333333,0.34,0.07831659395612714,0.44,0.66,0.4885333333333333,0.26258333333333334,0.26,0.0698009960928607,0.35100000000000003,0.54,0.4008533333333333,0.37990929328266776,0.3616131752465903,0.12672410008465937,0.5541362016815172,0.9434095539783816,0.6304363017855307,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.disagreement.fixed.p00,uncertainty,disagreement,fixed,True,False,c24047f169017fdf09a01edf945ac6d32f8ca770105af752ce3bae7460eec467,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,203,46,44443,0.006301999254936049,0.001075067776011966,0.5925733333333333,0.005131727946503416,0.007463688314947605,0.0006548901475305928,0.001552700428927578,0.005467054842349989,0.007227751559159425,33,26,0.6052873333333334,0.3947126666666666,0.5664018565306775,0.10688278204676475,0.1506222876775388,0.004,0.002313333333333332,60,True,0.006740444011859713,0.0,0.02282322421497399,0.03225806451612903,0.5,0.05970942592777748,0.0010855492069832503,0.0,0.006468751217610306,0.0,0.07142857142857142,0.010855492069832502,0.5925733333333333,0.6,0.07479067202681242,0.68,0.82,0.7205333333333335,0.39471266666666666,0.39,0.053498368569102686,0.45599999999999996,0.608,0.49352666666666667,0.5664018565306775,0.5656236589770239,0.11989005769335942,0.7302537242656769,1.0235490718973619,0.787955771272185,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.disagreement.fixed.p01,uncertainty,disagreement,fixed,True,False,95213d0a7f23577fee7ec5fbd4e587a40cebc27a81db472cf042b317a02b6f87,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,898,393,24411,0.027877809511983112,0.009184818173319622,0.32548,0.02560161782336476,0.03011329948156628,0.007729967303792094,0.01027784561939767,0.026107212536751676,0.029734212234099604,122,83,0.7436113333333334,0.2563886666666667,0.36912166563193605,0.10688278204676475,0.1506222876775388,0.020666666666666667,0.0005533333333333322,270,True,0.028768165255930487,0.0,0.041237676612065975,0.08,0.5,0.11721756486985571,0.009335293185564277,0.0,0.01901408982365019,0.037037037037037035,0.10714285714285714,0.05577705933743026,0.32547999999999994,0.32,0.07151761740997808,0.42,0.56,0.4570666666666668,0.2563886666666667,0.248,0.07003067141061994,0.34099999999999997,0.5409999999999999,0.3980466666666666,0.36912166563193605,0.3543865726795248,0.1213089664501559,0.5267519860286367,0.9456114783642984,0.6118170112034583,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.mutual_information.fixed.p00,uncertainty,mutual_information,fixed,True,False,665bedeff80b046aba0616b9d9edbfdd9d3608cda802c193e11d4f2903915dbe,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,353,112,43843,0.010958648950701602,0.0026175563242030477,0.5845733333333333,0.009188308583639174,0.012633520850044981,0.0019558374968382136,0.003295590772653709,0.009850487755287494,0.012156268567935467,44,33,0.6037273333333334,0.39627266666666666,0.5926444729881057,0.10688278204676475,0.1506222876775388,0.007333333333333333,0.00027999999999999943,108,True,0.01276927486658856,0.0,0.032397881881430536,0.05263157894736842,0.5,0.09123605156806464,0.0024660175276161387,0.0,0.009837763671926738,0.0,0.10526315789473684,0.024660175276161385,0.5845733333333334,0.58,0.18753173408489798,0.84,0.96,0.8712000000000001,0.39627266666666666,0.40299999999999997,0.11445825288238888,0.5459999999999999,0.7119999999999999,0.5718533333333334,0.5926444729881057,0.5674321794918817,0.2412085318084378,0.9288197437325839,1.2043095781286863,0.9739636418321334,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.mutual_information.fixed.p01,uncertainty,mutual_information,fixed,True,False,7621864a5717fc344df56b23f1184a11e7c2391be0557a2961c9d36a12f547e9,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1801,889,18878,0.05591084068049174,0.02077685332336169,0.2517066666666667,0.05211360766171794,0.059831447576570856,0.018829044180030237,0.022811877032964705,0.053426492114848845,0.05847564310791563,239,131,0.7450906666666667,0.2549093333333333,0.3666850087379207,0.10688278204676475,0.1506222876775388,0.043333333333333335,-0.0010533333333333334,558,True,0.05962928667939891,0.045454545454545456,0.06524178173463857,0.14285714285714285,0.6,0.19729966895824488,0.020344142999943263,0.0,0.026944928397700404,0.05714285714285714,0.13636363636363635,0.07853174106715383,0.2517066666666667,0.24,0.08403186274000807,0.36,0.52,0.41186666666666666,0.2549093333333334,0.247,0.08757367058400348,0.374,0.596,0.4317533333333334,0.3666850087379207,0.35437429336119763,0.13842411116106892,0.5510750404313063,0.9757349982017441,0.6387114236208429,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.self_consistency.fixed.p00,uncertainty,self_consistency,fixed,True,False,3e8595339370deb0fce6ef9f9f84638b92a258aeb09867704a0596dfae9c5170,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,143,36,44274,0.004439339376629828,0.0008413573899224082,0.59032,0.0035295245467000655,0.005403350493527359,0.0004411816359256191,0.0012209481260735825,0.0037428134888825362,0.005227410027622167,21,22,0.609552,0.39044799999999996,0.5604056302864787,0.10688278204676475,0.1506222876775388,0.0026666666666666666,0.0027899999999999978,35,True,0.004313924750036404,0.0,0.014475813104113893,0.0,0.1,0.04313924750036403,0.0008778752619374089,0.0,0.0060225641932414795,0.0,0.06666666666666667,0.00877875261937409,0.5903200000000001,0.58,0.07629524406322236,0.68,0.84,0.7234666666666667,0.390448,0.39,0.0536086991945648,0.455,0.621,0.4872733333333333,0.5604056302864787,0.5545132047665455,0.1198163097913514,0.7189414838163783,1.0394032907489748,0.7879332840775495,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.self_consistency.fixed.p01,uncertainty,self_consistency,fixed,True,False,7de038097505c32cb87d59560cb9192e69a4f4f42ebdcbf8fd6b02161b686c73,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,907,382,23655,0.028157208493729047,0.008927736748621108,0.3154,0.025914545613113123,0.030808882145827665,0.007768873389883214,0.010108192923049293,0.02637785927558045,0.03002230803233754,134,92,0.7491833333333333,0.2508166666666667,0.3613542994153971,0.10688278204676475,0.1506222876775388,0.017333333333333333,0.004913333333333336,258,True,0.02920309555718711,0.0,0.040263828096288264,0.08333333333333333,0.5,0.11552697184574015,0.00903843994056797,0.0,0.018353788223420556,0.03571428571428571,0.13333333333333333,0.053224385559648264,0.3154,0.32,0.07001266552084225,0.4,0.56,0.44053333333333344,0.2508166666666667,0.247,0.07068403206445491,0.348,0.554,0.39796000000000004,0.36135429941539726,0.34515680744924104,0.12242407205636073,0.5244394391435605,0.9697830565944068,0.6147074032904326,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.variance.fixed.p00,uncertainty,variance,fixed,True,False,0af5815ff7b52b045b5a5f4944690f841ad13876e7bd4f73b3bbf7eeb49923b1,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,242,69,44937,0.007512728175835093,0.0016126016640179489,0.59916,0.006153135904918812,0.008644963251603884,0.0011696778780697413,0.002194983466105963,0.006598855645019951,0.00851701331277237,25,23,0.5999526666666667,0.4000473333333333,0.5933034217546134,0.10688278204676475,0.1506222876775388,0.0026666666666666666,-0.00047999999999999914,79,True,0.008640285185827636,0.0,0.026323643385966513,0.04,0.5,0.07098541830609303,0.0014885372803591667,0.0,0.0074473054591017804,0.0,0.10526315789473684,0.014885372803591666,0.59916,0.6,0.15300401214783008,0.8,0.94,0.8396000000000001,0.40004733333333325,0.40299999999999997,0.09681141681755422,0.52,0.6859999999999999,0.55406,0.5933034217546135,0.5802995810210125,0.2142596365537435,0.8905135288429772,1.177176071429439,0.9419029376051316,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
uncertainty.variance.fixed.p01,uncertainty,variance,fixed,True,False,d60bd6c0fcb458717807c1c1ceade6ad23d2792522f62bfb1b987b341a5ff3aa,5,0,5.0,8388608,0.0,0.425,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1564,690,20183,0.04855333416118217,0.01612601664017949,0.26910666666666666,0.045332657602251435,0.05186536483036688,0.014536112156286963,0.017643375191491423,0.04623145832354793,0.05095704237742425,203,120,0.7481073333333332,0.25189266666666665,0.3637919649249322,0.10688278204676475,0.1506222876775388,0.037333333333333336,0.004956666666666667,455,True,0.05183288159334186,0.038461538461538464,0.059479089843581384,0.13043478260869565,0.5,0.18043934346464682,0.015760734428957097,0.0,0.023912011212545853,0.047619047619047616,0.13636363636363635,0.0688127194933868,0.26910666666666666,0.26,0.0858960726045661,0.4,0.56,0.43320000000000003,0.2518926666666667,0.244,0.0842702783482343,0.363,0.622,0.42351333333333335,0.36379196492493215,0.3475337807480024,0.137857981568674,0.5484922178701097,0.9192630695108336,0.6337132541904061,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
